is_miner,address,minimum_monthly_output,maximum_monthly_output,minimum_monthly_input,maximum_monthly_input,input_output_max_lag,input_output_min_lag,output_active_months,total_out_tx_count,total_out_tx_value,mean_tx_output_value,stddev_tx_output_value,input_active_months,total_tx_input_count,total_tx_input_value,mean_tx_input_value,stddev_tx_input_value,total_input_tx,mean_monthly_input_value,mean_output_idle_time,stddev_output_idle_time,mean_input_idle_time,stddev_input_idle_time
true,148APuuspJPwXLJVgsXPr41fNQAXm6BcXW,1372636800,1393632000,1375315200,1393632000,0,-2678400,6,66,1761955822,26696300.3333333,38527339.1458326,2,66,1761955822,26696300.3333333,38527339.1458325,8,26696300.3333333,283822.969230769,1504696.52769519,3392507.5,8081957.12634342
true,1GBvS17TarDnPfCic76TBxKN3Jp8njrRce,1380585600,1483228800,1383264000,1383264000,99964800,-2678400,3,32,833076213,26033631.65625,25592947.5219462,1,31,832987732,26870572,25566972.4858781,2,26870572,3274362.25806452,17749778.3697486,199485,
true,1HDvAhjkB5WEjBfN4Ly7VQeSu9B5uNMeez,1317427200,1375315200,1320105600,1359676800,15638400,-2678400,18,414,35233305522,85104602.7101449,134779307.864845,14,408,35192010088,86254926.6862745,135429016.254273,95,86254926.6862745,137264.531707317,696599.713474404,422994.580645161,884286.963856453
true,1K6qfD1SNECDyMMdvdRXifnyXyJLrk7rJv,1375315200,1454284800,1375315200,1420070400,34214400,0,18,142,1139113291,8021924.58450704,4691450.54467256,8,140,1138978062,8135557.58571429,4626335.69061417,16,8135557.58571429,566499.316546763,2394714.85039782,3025501.2,4121287.64830915
true,17yVLRSKYEkHVsoMd6CkvV9trbCpHvcLYM,1375315200,1420070400,1375315200,1417392000,2678400,0,18,141,1416632446,10047038.6241135,10059408.2120508,16,139,1409660930,10141445.5395683,10093438.62483,22,10141445.5395683,317647.273381295,267443.866597254,2112813.4,976132.3557163
true,1CGR3uNJAG1GERmDQrDEcqibr8chwpML5N,1377993600,1404172800,1377993600,1454284800,-50112000,0,11,55,1078526157,19609566.4909091,24475031.2049485,8,55,1078526157,19609566.4909091,24475031.2049485,19,19609566.4909091,491412.259259259,586570.053660829,4248400.94444444,12037069.5475155
true,17bM382xL1eoPoNkfRfWVRKPGvs9jMe7ws,1377993600,1388534400,1380585600,1388534400,0,-2592000,5,276,68771735713,249172955.481884,180127493.769241,4,276,68771735713,249172955.481884,180127493.769241,44,249172955.481884,44822.8827838828,124453.909446935,219753.166666667,238359.388122111
true,13kJzaVUzumnhVwLVZagSzWQZS8KNEMC6T,1388534400,1420070400,1388534400,1409529600,10540800,0,12,134,2653927245,19805427.2014925,16011628.6749939,7,130,2649412615,20380097.0384615,15909396.5308204,9,20380097.0384615,232771.067669173,530142.876584202,2640880.75,2251497.71871016
true,1Kq5Ymznf7xRS7j2F8vhZ8T8iQwqK5N3GH,1380585600,1427846400,1383264000,1509494400,-81648000,-2678400,19,297,7923555977,26678639.6531986,28709224.9935516,18,297,7923555977,26678639.6531986,28709224.9935516,40,26678639.6531986,162848.922033898,248688.456095207,3237207.56410256,13004318.855685
true,1KuLMiW5SfTcyv4uqvWtC1eUXSkfzqisTb,1380585600,1496275200,1446336000,1498867200,-2592000,-65750400,12,337,13432498731,39859046.6795252,43418307.5023007,4,337,13432498731,39859046.6795252,43418307.5023007,11,39859046.6795252,347048.706060606,3542951.40358997,13426885,23355558.3741975
true,14NwjZBphL4mdN3wBiVP9rs5vSFWbLFSzm,1364774400,1393632000,1367366400,1398902400,-5270400,-2592000,7,25,176944949,7077797.96,5682045.18727866,2,25,176944949,7077797.96,5682045.18727867,3,7077797.96,1218394.20833333,3103711.83751261,15480708,21750351.4450705
true,1FaFwFzwLj4MVYFpvJe38511WkjiRp4ZAG,1435708800,1493596800,1438387200,1501545600,-7948800,-2678400,14,76,705436861,9282063.96052632,4990393.98265299,5,76,705436861,9282063.96052632,4990393.98265299,5,9282063.96052632,799616.96,2213045.56175849,15953894.25,1916826.51526777
true,1cS2C3Ua6uAd3KckSyaUh2zojzbVADyQW,1328054400,1351728000,1330560000,1351728000,0,-2505600,6,34,2422060542,71237074.7647059,6572236.10662165,5,34,2422060542,71237074.7647059,6572236.10662165,18,71237074.7647059,680218.272727273,2055643.31119306,1586229.42857143,2946334.28416373
true,1Nkt79pFX1UrRyfcizy4bu76mdzaAYaMmN,1383264000,1388534400,1383264000,1388534400,0,0,3,45,72574466,1612765.91111111,989142.946725227,3,45,72574466,1612765.91111111,989142.946725227,26,1612765.91111111,122468.772727273,115619.74719339,217808.68,196724.76251833
true,1J8SB2iGRfYbpeW3Pfh5WxuzzYhQ23mUNp,1391212800,1430438400,1393632000,1435708800,-5270400,-2419200,12,109,1304020762,11963493.2293578,7083555.05786833,10,109,1304020762,11963493.2293578,7083555.05786833,16,11963493.2293578,354659.675925926,1132608.54192941,3249911.69230769,2278577.29709137
true,1EMuF3u3nUo1TwrKCs6FRZozFjwUzG88Lp,1306886400,1351728000,1306886400,1364774400,-13046400,0,10,54,5130958023,95017741.1666667,266766814.728035,7,54,5130958023,95017741.1666667,266766814.728035,10,95017741.1666667,848382.452830189,3283411.81842338,6451561,8190370.17114555
true,1CqHdmjqoi38hE17cw59JpxEtU8hDPSg8C,1435708800,1483228800,1493596800,1493596800,-10368000,-57888000,8,24,200965420,8373559.16666667,7729501.36207373,1,24,200965420,8373559.16666667,7729501.36207373,3,8373559.16666667,1976366.7826087,6301843.65975921,32264,
true,18fQX3GsPqT8w8UhYgZ6rAk1dTFfJdPQB3,1380585600,1498867200,1393632000,1498867200,0,-13046400,9,110,860383262,7821666.01818182,20746213.8862588,3,108,860370921,7966397.41666667,20911420.0593296,3,7966397.41666667,1084173.11009174,6658605.81376491,53563627,27857248.0480898
true,1G474EHaya2jac42UxDHyBGNHUt96ejLHN,1443657600,1509494400,1443657600,1509494400,0,0,18,75,3864729038,51529720.5066667,60530313.9572114,18,75,3864729038,51529720.5066667,60530313.9572115,38,51529720.5066667,887513.783783784,2221161.00629125,1768237.83783784,2945252.77837857
true,17gnFkwYbG4HCih85DH3iMd2uoUG2VBvem,1372636800,1438387200,1377993600,1451606400,-13219200,-5356800,19,596,6695449968,11233976.4563758,22140880.7574472,12,592,6695439866,11309864.6385135,22196327.3456067,36,11309864.6385135,113218.88907563,911138.575557526,2109335.02857143,6800944.91747127
true,1L7gi2WYwBX5XpFzoNPcJhzBarpPRdgi8W,1404172800,1561939200,1406851200,1561939200,0,-2678400,55,1044,23565327806,22572153.0708812,63749750.1141238,42,1039,23565325968,22680775.7151107,63883807.9311537,413,22680775.7151107,155065.775710088,493645.821899868,392844.01010101,1454372.32731424
true,1F6nSkSsMgA7opDjGJqUyHWUzhG1wFUu5x,1393632000,1412121600,1393632000,1398902400,13219200,0,6,48,5167952897,107665685.354167,258155557.752011,3,42,5151033843,122643662.928571,273053148.040569,13,122643662.928571,392386.913043478,1128158.01635484,472538.181818182,546637.168679156
true,1FD41XviS9M9UJ2j5TRBHCBLMDLJiVC8Wv,1370044800,1409529600,1377993600,1501545600,-92016000,-7948800,15,121,1315241021,10869760.5041322,6598679.80701556,7,121,1315241021,10869760.5041322,6598679.80701556,19,10869760.5041322,319311.158333333,552416.857293764,6912727.27777778,16749732.6841197
true,1FVUj1tJhKyC9QobwkK5BGqeCHWMXy4mQU,1364774400,1477958400,1370044800,1488326400,-10368000,-5270400,14,162,6651378030,41057889.0740741,100838449.258163,10,161,6651368030,41312844.9068323,101100687.870409,50,41312844.9068323,746773.714285714,4199135.55190444,2626863.04444444,12865782.1449278
true,14xsHUybaxuVE416htLS2gcNkzZPMjQCkW,1385856000,1406851200,1388534400,1462060800,-55209600,-2678400,9,155,2386827964,15398890.0903226,10753435.0393439,3,155,2386827964,15398890.0903226,10753435.0393439,13,15398890.0903226,135473.967532468,127582.871762202,6701618.72727273,20471255.5039162
true,1CZXqpruBkZrhK3CgApgaqGLvMWmWpBtyq,1383264000,1443657600,1383264000,1409529600,34128000,0,10,106,2218758294,20931682.0188679,8869888.61843999,10,105,2215240486,21097528.4380952,8745733.0221629,54,21097528.4380952,588519.428571429,3775399.51663935,548670.137254902,994002.56834137
true,12anxz2G9H1Q7dYU69e3UzGVG7QiyC9GuE,1377993600,1433116800,1377993600,1533081600,-99964800,0,11,145,1898462477,13092844.6689655,12457433.2432551,4,145,1898462477,13092844.6689655,12457433.2432551,7,13092844.6689655,381973.138888889,1844101.61257,25738157.3333333,47959055.2412788
true,1Ff5KBfVyfDzjYGrJVeYTkGkm7Un5GdRJc,1393632000,1417392000,1396310400,1420070400,-2678400,-2678400,9,24,97882977,4078457.375,1073308.1094207,5,23,96680289,4203490.82608696,901164.902186843,11,4203490.82608696,952734.652173913,1081512.43952576,2505279.3,4770049.26322682
true,1KK48Hak7w1Z92eZQ13369sTcdtwZQNJxS,1383264000,1420070400,1383264000,1435708800,-15638400,0,13,273,7205475626,26393683.6117216,47296454.1560451,11,270,7205463942,26686903.4888889,47476825.4024961,60,26686903.4888889,136515.667896679,487799.735391566,908661.677966102,3484081.15395183
true,1N4HGgu7QLDRiZEdDxsHna8AZFyvVjPh5G,1391212800,1483228800,1391212800,1527811200,-44582400,0,11,91,1735006549,19066006.032967,62837534.7801013,7,91,1735006549,19066006.032967,62837534.7801013,13,19066006.032967,1013295.88888889,7004014.06147567,11346973.6666667,31869913.5065524
true,1EAcmtaoCWYiN74rrpFFuXudgSNjRVbi54,1433116800,1493596800,1496275200,1498867200,-5270400,-63158400,18,82,578617614,7056312.36585366,3811945.44176974,2,82,578617614,7056312.36585366,3811945.44176974,6,7056312.36585366,745511.012345679,1575127.52759774,1218045,2100837.33358083
true,1HPtFaDvRihsWgczt9BirMor6q517dRVsS,1370044800,1493596800,1370044800,1493596800,0,0,48,643,6562104087,10205449.5909798,26997738.0338936,19,643,6562104087,10205449.5909798,26997738.0338936,35,10205449.5909798,190692.919003115,320277.755333341,3612380.61764706,5317914.64772089
true,1EbZVoMdzzaTSSLg8gwM3Q3Yq5PGZRDMF2,1398902400,1420070400,1398902400,1559347200,-139276800,0,8,53,364133321,6870440.01886792,5326668.18861102,15,47,357859572,7614033.44680851,5202595.96461124,16,7614033.44680851,405868.230769231,813511.721795387,10577243.5333333,13526599.7731757
true,14U24VV3Dj6zFw5JDjqRoNADZfMbpUqX8F,1383264000,1470009600,1383264000,1470009600,0,0,11,33,183834962,5570756.42424242,4215642.92520605,2,32,183745221,5742038.15625,4164799.96357749,4,5742038.15625,2684625.21875,10540976.2574969,28594440.3333333,48399429.067803
true,15wC9dGcLZEJEc771umGV4dwoyp6EU5iHH,1375315200,1496275200,1375315200,1496275200,0,0,30,150,21516526915,143443512.766667,310912886.277387,27,148,21516513656,145381849.027027,312567296.354878,70,145381849.027027,821216.319727891,2340321.30099246,1748632.66666667,3682717.35775607
true,1L86Z2buDNybeg5HevJicRxiyUgH7RXA84,1409529600,1451606400,1409529600,1456790400,-5184000,0,17,116,825786150,7118846.12068966,3028297.29895369,17,116,825786150,7118846.12068966,3028297.29895368,61,7118846.12068966,364865.608695652,280511.806468221,778904.416666667,1056220.42665715
true,1BdZyqFUxQP6EvC3n8XBcDu5n4PthndZDp,1380585600,1483228800,1380585600,1483228800,0,0,33,639,89792952659,140521052.674491,276269027.750177,31,638,89792913573,140741243.844828,276429673.669439,272,140741243.844828,185595.163963964,655825.455702322,566635.546961326,1256781.396048
true,1AyAg6vUPFYgWue4dkNhLGWzKC52kunKZ,1370044800,1498867200,1370044800,1498867200,0,0,28,194,4444510308,22909846.9484536,45677685.7119283,13,193,4444510307,23028550.8134715,45766473.4154836,36,23028550.8134715,693421.875,2348696.25688489,4974047.73076923,7615901.71306573
true,14fNZ6AbExNAQBV2YyZPHjYp9Z8HT77Uz3,1383264000,1393632000,1385856000,1391212800,2419200,-2592000,5,38,1896464231,49906953.4473684,209112267.207354,3,33,1878801967,56933392.9393939,223993750.608891,7,56933392.9393939,267847.567567568,172912.756810502,1115556.8,1015591.79340333
true,1L7WJFJAVvkXYJTWo3MBguhzGm3e7hs3HY,1383264000,1433116800,1462060800,1491004800,-57888000,-78796800,9,75,3840550846,51207344.6133333,360238032.368677,4,72,3840332093,53337945.7361111,367613458.989831,5,53337945.7361111,701854.144927536,2874799.08693791,9432801.33333333,9223681.9974596
true,13KtPZ2Mt3bsTgdwrb8XTkFADUqisauEhU,1364774400,1417392000,1383264000,1425168000,-7776000,-18489600,11,25,143925142,5757005.68,4240864.12395434,7,25,143925142,5757005.68,4240864.12395434,7,5757005.68,2137092.29166667,3884268.24669065,6796005.66666667,5174676.37868764
true,1FBfyAG5Xc24poDimErJTEmCdYZvysXbn1,1364774400,1438387200,1370044800,1501545600,-63158400,-5270400,24,146,1560124885,10685786.8835616,28727214.0747475,14,146,1560124885,10685786.8835616,28727214.0747475,38,10685786.8835616,512332.510344827,1141994.77134295,3606673.86486487,9686440.04430418
true,1Eu3YVmLmpZV1SvgfgX3Y7qMVgX5g8BzCh,1377993600,1396310400,1383264000,1398902400,-2592000,-5270400,8,95,1576098788,16590513.5578947,7847196.84544305,5,95,1576098788,16590513.5578947,7847196.84544305,6,16590513.5578947,175772.212765957,180789.467249751,3283404.8,2578395.8378084
true,1Givnof4hbNtWcf5XpxURgx9tf1Q7hWrUk,1385856000,1551398400,1385856000,1391212800,160185600,0,28,519,2667581940,5139849.59537572,6738897.38930001,3,38,711014171,18710899.2368421,17031340.2478679,8,18710899.2368421,322448.998062015,2075207.1706327,815246.285714286,880564.799414693
true,1CDBaB8KAYx37FYJUnfPF9hKEn2Go3HqcE,1341100800,1404172800,1380585600,1404172800,0,-39484800,9,120,17025831317,141881927.641667,720587709.910892,5,119,17025831316,143074212.739496,723515730.378852,6,143074212.739496,524150.546218488,3381842.70566934,6022503.75,3443084.96144096
true,1CaEjfFqpqzhzZp9EyEu3tzE34LoByDN2s,1393632000,1564617600,1406851200,1559347200,5270400,-13219200,66,2229,4915274665,2205147.89816061,2308866.70322234,37,2223,4908247687,2207938.68061179,2310940.67970073,53,2207938.68061179,112401.016447368,171140.919913996,3016099.25490196,2477586.30197262
true,1FUoVqaA2wzuRj5K8BFy7dPazk9pKrre7H,1322697600,1325376000,1333238400,1333238400,-7862400,-10540800,2,24,6224759219,259364967.458333,288460326.67993,1,24,6224759219,259364967.458333,288460326.67993,2,259364967.458333,92769.3043478261,108350.953627735,31123,
true,15Ca4Bzysn26484AX7anB6JjSjEPuTB81J,1388534400,1462060800,1393632000,1480550400,-18489600,-5097600,25,214,2456476843,11478863.7523365,16228918.3157932,2,214,2456476843,11478863.7523365,16228918.3157932,2,11478863.7523365,348121.694835681,765618.833835344,87779119,
true,1FgMr4mS73YZ58WkxLAtxEeW2ECNdXrkSF,1391212800,1401580800,1398902400,1406851200,-5270400,-7689600,5,33,56711922,1718543.09090909,937804.160852173,2,33,56711922,1718543.09090909,937804.160852173,5,1718543.09090909,365528.5,510336.556714893,2039796.75,3505968.19674179
true,1GpSaNFD4VPzwcsaJzczw69up84Gnba2sL,1391212800,1430438400,1391212800,1427846400,2592000,0,16,310,5881621695,18972973.2096774,11065657.2431379,13,298,5782069036,19402916.2281879,10941670.3394123,253,19402916.2281879,132262.733766234,164676.669452065,192789.032085561,514351.071804011
true,1J6svZoyjDRrFGmW817YsqrJhuGx5mX8KB,1380585600,1422748800,1380585600,1422748800,0,0,10,58,26453828208,456100486.344828,1572712245.71808,10,58,26453828208,456100486.344828,1572712245.71808,58,456100486.344828,736738,2085729.48607844,748836.071428571,2102782.36166762
true,1BU3hK6tTgRjQa6WrzkarFwhfGs4P7fBzn,1383264000,1388534400,1383264000,1446336000,-57801600,0,3,54,819152704,15169494.5185185,9889719.569316,2,54,819152704,15169494.5185185,9889719.569316,3,15169494.5185185,130098.283018868,193450.789274826,31050912,43853134.8093794
true,1K4dj32eGXJecJP9TK1WWnWXq19bjniRao,1388534400,1404172800,1391212800,1420070400,-15897600,-2678400,5,39,185868290,4765853.58974359,1285153.02092531,5,39,185868290,4765853.58974359,1285153.02092531,6,4765853.58974359,375590.526315789,1116336.47453456,7707538,8593150.65946792
true,18tGvZuU4MEFSpysKGqvU6xB9JMytzksKY,1385856000,1412121600,1388534400,1396310400,15811200,-2678400,8,108,1664937999,15416092.5833333,11472256.9775436,4,104,1656264558,15925620.75,11381508.2664348,10,15925620.75,224431.242990654,884886.422100395,775784.888888889,775452.86538842
true,1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1409529600,1564617600,1409529600,1564617600,0,0,60,18678,29841213500996,1597666425.79484,587663048.034828,60,18657,29814275591297,1598020881.77612,587898256.233608,13978,1598020881.77612,8299.25968390035,10002.9216860098,12800.1786629205,13093.9122194712
true,14to8jknLsJtNjzEMaM8dmD3xpYFyuY6ie,1385856000,1404172800,1385856000,1406851200,-2678400,0,7,51,100313372,1966928.8627451,827568.636352587,5,51,100313372,1966928.8627451,827568.636352587,8,1966928.8627451,367046.34,761217.941907106,4095652.4,3963618.72987026
true,1DAZSipjNoodnnt6byVtotGnK5qFqWbNvf,1383264000,1393632000,1393632000,1543622400,-149990400,-10368000,5,102,1550026172,15196335.0196078,12555320.2975542,10,44,912661186,20742299.6818182,11483165.4951992,15,20742299.6818182,109008.881188119,133381.460345978,10802000.7857143,16369952.8478106
true,1JQStGwFUYcQT3YfGMQ2cpdvNh9QxqgpR3,1333238400,1351728000,1333238400,1359676800,-7948800,0,5,70,21926488027,313235543.242857,286728289.826852,9,70,21926488027,313235543.242857,286728289.826852,14,313235543.242857,257742.826086957,1065237.7515496,1996998.38461538,1839216.84432576
true,1HsTKJ93kqoF5VPDNn1i6V9BojDvBxH47B,1380585600,1422748800,1380585600,1385856000,36892800,0,3,39,2717606958,69682229.6923077,53126467.2793224,3,38,2713971813,71420310.868421,52703916.8196949,7,71420310.868421,1106932.57894737,6234914.31767617,866092.166666667,786179.839750529
true,17xRMuQbaa1wTeZxEzFsuD78nBHyrAnKqJ,1391212800,1441065600,1391212800,1441065600,0,0,16,70,2997541565,42822022.3571429,81850449.5266378,12,70,2997541565,42822022.3571429,81850449.5266378,21,42822022.3571429,740192.220588235,1523995.72991103,2516263.7,2935227.85157635
true,18FqcjQk64WnDdsXqwamcYSssPuz9yDsHW,1391212800,1483228800,1391212800,1443657600,39571200,0,16,72,333132469,4626839.84722222,1248711.43919463,11,71,333055776,4690926.42253521,1132086.93939723,23,4690926.42253521,1301159.43661972,6506027.87601173,2444800.54545454,5693457.30734803
true,16rmWbUMS5okodD37oYkQGbAB4rcC5Z2ct,1388534400,1404172800,1388534400,1412121600,-7948800,0,7,28,126594677,4521238.46428571,2032960.83551993,4,28,126594677,4521238.46428571,2032960.83551993,9,4521238.46428571,583912.296296296,464904.363165555,3083648.375,5052049.37151871
true,13BNLook5Bf6gUXJjCGu5Hkds3BEj2q1nB,1301616000,1493596800,1304208000,1506816000,-13219200,-2592000,10,138,16393164679,118791048.398551,58593475.5682338,8,138,16393164679,118791048.398551,58593475.5682338,17,118791048.398551,1397348.7810219,11566477.5916037,13628949.2,33788721.3682785
true,181x9ebPiqPHfdUChQG7z1YfihdJSd3469,1435708800,1451606400,1438387200,1451606400,0,-2678400,7,37,364188221,9842924.89189189,5993509.46632316,6,37,364188221,9842924.89189189,5993509.46632316,11,9842924.89189189,430179.138888889,447658.889868113,1417815.8,1291704.82106838
true,1CMoDVbeQHnMF6edaUtXHkBBZAGGSHMrcc,1380585600,1385856000,1383264000,1388534400,-2678400,-2678400,3,53,2857579005,53916585,123090691.154505,2,53,2857579005,53916585,123090691.154505,2,53916585,63709.1346153846,166103.280154958,5075469,
true,1JALMHhQ9Jj8oJbw9o73TBJAWQmhNPJiey,1398902400,1414800000,1401580800,1448928000,-34128000,-2678400,7,36,221383843,6149551.19444444,4050091.29087117,8,35,219295494,6265585.54285714,4048052.46943116,10,6265585.54285714,433240.657142857,473789.379797602,5327791.55555556,5196973.34850159
true,1MWSqu7NB9Eat48LqpGb1UouyXEKwuDtyF,1314835200,1359676800,1341100800,1372636800,-12960000,-26265600,16,42,2486720696,59207635.6190476,21409114.7669513,5,42,2486720696,59207635.6190476,21409114.7669513,7,59207635.6190476,1133492.12195122,1049397.89126833,5450018.66666667,8664964.97566366
true,1Q2geuxN9Fd6gnWHuYSrzQA89iB7HpUqYs,1398902400,1509494400,1420070400,1509494400,0,-21168000,38,1043,2204108546,2113239.25790987,10737002.4931642,15,1043,2204108546,2113239.25790987,10737002.4931642,34,2113239.25790987,105793.75313404,407080.985801397,3159976.85714286,4046153.2814611
true,1CwguGAAgRW9uv5T5Vod4zrdiGgQzKGgg,1388534400,1409529600,1393632000,1406851200,2678400,-5097600,5,24,34674383,1444765.95833333,1029429.82079501,2,23,33992486,1477934.17391304,1039370.8835158,3,1477934.17391304,896072.956521739,2126932.77170217,11323679,
